,시군구+도로명,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도,계약년월일,경도,위도,역세권,의원수,요양병원유무,경찰서유무,학교수,버스정류장수,세대수,주차대수,욕실수,방수,최고층,건설사,시군구,매매물가지수
1933,대구광역시 동구 동부로 26,신천역센트럴리버파크,108.88,202304,8,"43,500",2011.0,20230408,128.61520834,35.873571367,2,21,0,1,0,11,785.0,1008.0,2.0,4.0,23.0,0,동구,83.472
1934,대구광역시 동구 동부로 26,신천역센트럴리버파크,59.91,202303,13,"27,500",2011.0,20230313,128.61520834,35.873571367,2,21,0,1,0,11,785.0,1008.0,2.0,3.0,23.0,0,동구,84.749
1935,대구광역시 동구 동부로 26,신천역센트럴리버파크,75.83,202304,20,"31,300",2011.0,20230420,128.61520834,35.873571367,2,21,0,1,0,11,785.0,1008.0,2.0,3.0,23.0,0,동구,83.472
1936,대구광역시 동구 동부로 26,신천역센트럴리버파크,75.94,202303,26,"33,000",2011.0,20230326,128.61520834,35.873571367,2,21,0,1,0,11,785.0,1008.0,2.0,3.0,23.0,0,동구,84.749
1937,대구광역시 동구 동부로 26,신천역센트럴리버파크,84.87,202304,2,"36,700",2011.0,20230402,128.61520834,35.873571367,2,21,0,1,0,11,785.0,1008.0,2.0,3.0,23.0,0,동구,83.472
1938,대구광역시 동구 동부로 29,신천역까사밀라101동,20.85,202209,28,"6,178",2015.0,20220928,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.047
1939,대구광역시 동구 동부로 29,신천역까사밀라101동,20.85,202209,28,"6,520",2015.0,20220928,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.047
1940,대구광역시 동구 동부로 29,신천역까사밀라101동,20.85,202209,28,"6,520",2015.0,20220928,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.047
1941,대구광역시 동구 동부로 29,신천역까사밀라101동,22.59,202209,19,"8,000",2015.0,20220919,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.047
1942,대구광역시 동구 동부로 29,신천역까사밀라101동,22.59,202209,19,"8,000",2015.0,20220919,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.047
1943,대구광역시 동구 동부로 29,신천역까사밀라101동,24.03,202208,16,"8,250",2015.0,20220816,128.615642598,35.874417518,2,23,0,1,0,14,326.0,169.0,1.0,1.0,16.0,0,동구,95.771
1944,대구광역시 동구 동부로 81,동대구삼환나우빌,116.6469,202302,21,"38,500",2007.0,20230221,128.621135241,35.875766588,2,16,0,1,0,22,158.0,227.0,2.0,4.0,25.0,0,동구,86.374
1945,대구광역시 동구 동부로 81,동대구삼환나우빌,60.058,202110,8,"27,000",2007.0,20211008,128.621135241,35.875766588,2,16,0,1,0,22,158.0,227.0,1.0,3.0,25.0,0,동구,100.48
1946,대구광역시 동구 동부로 81,동대구삼환나우빌,84.9739,202110,15,"34,500",2007.0,20211015,128.621135241,35.875766588,2,16,0,1,0,22,158.0,227.0,2.0,3.0,25.0,0,동구,100.48
1947,대구광역시 동구 동부로19길 18,동대구역더샵센터시티,84.9379,202209,8,"56,000",2022.0,20220908,128.623961568,35.876822323,2,15,0,1,0,15,445.0,610.0,2.0,3.0,27.0,1,동구,95.047
1948,대구광역시 동구 동부로22길 48,동대구유성푸르나임,23.74,201911,19,"12,100",2014.0,20191119,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,89.902
1949,대구광역시 동구 동부로22길 48,동대구유성푸르나임,26.91,202206,2,"8,500",2014.0,20220602,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,96.602
1950,대구광역시 동구 동부로22길 48,동대구유성푸르나임,27.36,202107,6,"13,000",2014.0,20210706,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,100.265
1951,대구광역시 동구 동부로22길 48,동대구유성푸르나임,27.47,202304,21,"9,850",2014.0,20230421,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,83.472
1952,대구광역시 동구 동부로22길 48,동대구유성푸르나임,49.47,202203,29,"18,000",2014.0,20220329,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,98.237
1953,대구광역시 동구 동부로22길 48,동대구유성푸르나임,49.96,202012,24,"20,000",2014.0,20201224,128.626082776,35.872498249,1,16,0,1,0,16,149.0,97.0,1.0,1.0,24.0,0,동구,92.825
1954,대구광역시 동구 동부로22길 91-12,부국타워,59.8,202105,25,"17,900",2002.0,20210525,128.62802048,35.867521943,2,12,1,1,0,14,18.0,10.0,1.0,2.0,9.0,0,동구,99.13
1955,대구광역시 동구 동부로22길 91-13,대덕리더스텔,33.6,202012,31,"8,000",2002.0,20201231,128.628163232,35.867814401,2,11,1,1,0,13,41.0,17.0,1.0,1.0,9.0,0,동구,92.825
1956,대구광역시 동구 동부로22길 91-13,대덕리더스텔,56.84,202110,7,"16,500",2002.0,20211007,128.628163232,35.867814401,2,11,1,1,0,13,41.0,17.0,1.0,1.0,9.0,0,동구,100.48
1957,대구광역시 동구 동부로22길 91-13,대덕리더스텔,63.0,201802,22,"13,400",2002.0,20180222,128.628163232,35.867814401,2,11,1,1,0,13,41.0,17.0,1.0,1.0,9.0,0,동구,89.333
1958,대구광역시 동구 동부로30길 100-9,광산,63.83,202104,24,"17,500",1974.0,20210424,128.628065419,35.868131199,2,11,1,1,0,15,42.0,0.0,1.0,2.0,6.0,0,동구,98.337
1959,대구광역시 동구 동부로30길 100-9,광산,65.16,202112,21,"14,000",1974.0,20211221,128.628065419,35.868131199,2,11,1,1,0,15,42.0,0.0,1.0,2.0,6.0,0,동구,100.056
1960,대구광역시 동구 동부로30길 100-9,광산,68.66,202011,23,"14,800",1974.0,20201123,128.628065419,35.868131199,2,11,1,1,0,15,42.0,0.0,1.0,3.0,6.0,0,동구,92.231
1961,대구광역시 동구 동부로30길 78,신천아이파크,73.9125,201812,12,"21,500",2003.0,20181212,128.628782007,35.870069982,2,17,1,1,0,13,38.0,43.0,2.0,3.0,12.0,0,동구,89.986
1962,대구광역시 동구 동부로30길 78,신천아이파크,84.3525,201902,20,"20,000",2003.0,20190220,128.628782007,35.870069982,2,17,1,1,0,13,38.0,43.0,2.0,3.0,12.0,0,동구,89.763
1963,대구광역시 동구 동부로30길 78,신천아이파크,84.735,202011,17,"21,900",2003.0,20201117,128.628782007,35.870069982,2,17,1,1,0,13,38.0,43.0,2.0,3.0,12.0,0,동구,92.231
1964,대구광역시 동구 동부로30길 78,신천아이파크,84.9475,202303,4,"16,000",2003.0,20230304,128.628782007,35.870069982,2,17,1,1,0,13,38.0,43.0,2.0,3.0,12.0,0,동구,84.749
1965,대구광역시 동구 동부로32길 99,효신,43.64,202301,30,"21,000",1981.0,20230130,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,1.0,5.0,0,동구,88.179
1966,대구광역시 동구 동부로32길 99,효신,45.72,202011,9,"27,000",1981.0,20201109,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,2.0,5.0,0,동구,92.231
1967,대구광역시 동구 동부로32길 99,효신,50.78,202110,9,"20,000",1981.0,20211009,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,3.0,5.0,0,동구,100.48
1968,대구광역시 동구 동부로32길 99,효신,54.68,202104,4,"32,200",1981.0,20210404,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,3.0,5.0,0,동구,98.337
1969,대구광역시 동구 동부로32길 99,효신,55.34,201909,26,"25,000",1981.0,20190926,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,3.0,5.0,0,동구,89.599
1970,대구광역시 동구 동부로32길 99,효신,55.54,201809,3,"19,000",1981.0,20180903,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,3.0,5.0,0,동구,89.598
1971,대구광역시 동구 동부로32길 99,효신,61.95,202201,17,"26,000",1981.0,20220117,128.630003033,35.873258283,1,29,0,1,0,13,120.0,52.0,1.0,3.0,5.0,0,동구,99.598
1972,대구광역시 동구 동부로34길 64,신동아,80.69,202302,17,"15,000",1979.0,20230217,128.633551945,35.872856535,1,35,1,1,0,10,110.0,82.0,1.0,3.0,5.0,0,동구,86.374
1973,대구광역시 동구 동부로34길 64,신동아,81.36,202103,8,"19,500",1979.0,20210308,128.633551945,35.872856535,1,35,1,1,0,10,110.0,82.0,1.0,3.0,5.0,0,동구,97.666
1974,대구광역시 동구 동부로3길 38,송라,44.37,202201,27,"12,000",1993.0,20220127,128.615859183,35.875949405,2,23,0,1,0,12,174.0,0.0,1.0,2.0,15.0,0,동구,99.598
1975,대구광역시 동구 동부로3길 38,송라,57.14,202304,18,"15,000",1993.0,20230418,128.615859183,35.875949405,2,23,0,1,0,12,174.0,0.0,1.0,3.0,15.0,0,동구,83.472
1976,대구광역시 동구 동부로3길 38,송라,59.75,202303,5,"15,500",1993.0,20230305,128.615859183,35.875949405,2,23,0,1,0,12,174.0,0.0,1.0,3.0,15.0,0,동구,84.749
1977,대구광역시 동구 송라로 59,현대,63.7,202208,23,"28,000",1979.0,20220823,128.618554701,35.872375123,2,31,0,1,0,17,36.0,0.0,1.0,2.0,5.0,0,동구,95.771
1978,대구광역시 동구 송라로 59,현대,72.79,202009,10,"15,500",1979.0,20200910,128.618554701,35.872375123,2,31,0,1,0,17,36.0,0.0,1.0,3.0,5.0,0,동구,91.512
1979,대구광역시 동구 송라로10길 33,동대구역센트럴시티자이,84.7615,202302,9,"56,000",2022.0,20230209,128.62371983,35.873496308,1,17,0,1,0,19,553.0,771.0,2.0,3.0,29.0,1,동구,86.374
1980,대구광역시 동구 송라로10길 33,동대구역센트럴시티자이,84.9866,202302,2,"59,800",2022.0,20230202,128.62371983,35.873496308,1,17,0,1,0,19,553.0,771.0,2.0,3.0,29.0,1,동구,86.374
1981,대구광역시 동구 송라로10길 34,화성파크드림이스트밸리,121.6138,202303,25,"46,000",2008.0,20230325,128.622712554,35.871504642,1,14,0,1,0,25,447.0,698.0,2.0,4.0,25.0,0,동구,84.749
1982,대구광역시 동구 송라로10길 34,화성파크드림이스트밸리,143.9388,202207,20,"70,000",2008.0,20220720,128.622712554,35.871504642,1,14,0,1,0,25,447.0,698.0,2.0,4.0,25.0,0,동구,96.317
1983,대구광역시 동구 송라로10길 34,화성파크드림이스트밸리,84.7724,202008,5,"50,000",2008.0,20200805,128.622712554,35.871504642,1,14,0,1,0,25,447.0,698.0,2.0,3.0,25.0,0,동구,91.168
1984,대구광역시 동구 송라로10길 34,화성파크드림이스트밸리,84.8386,202209,6,"47,500",2008.0,20220906,128.622712554,35.871504642,1,14,0,1,0,25,447.0,698.0,2.0,3.0,25.0,0,동구,95.047
1985,대구광역시 동구 송라로10길 34,화성파크드림이스트밸리,84.9874,202107,17,"53,900",2008.0,20210717,128.622712554,35.871504642,1,14,0,1,0,25,447.0,698.0,2.0,3.0,25.0,0,동구,100.265
1986,대구광역시 동구 송라로10길 6,명문OHeimAPT,80.4843,202104,15,"25,000",2011.0,20210415,128.619569056,35.8723266,1,27,0,1,0,18,18.0,20.0,2.0,3.0,7.0,0,동구,98.337
1987,대구광역시 동구 송라로10길 6,명문OHeimAPT,84.9146,202104,8,"28,000",2011.0,20210408,128.619569056,35.8723266,1,27,0,1,0,18,18.0,20.0,2.0,3.0,7.0,0,동구,98.337
1988,대구광역시 동구 송라로11길 39,신천휴먼시아6단지,51.71,202302,11,"25,500",2011.0,20230211,128.617168358,35.871497417,2,34,0,1,0,14,550.0,564.0,1.0,2.0,23.0,0,동구,86.374
1989,대구광역시 동구 송라로11길 39,신천휴먼시아6단지,51.85,202207,25,"27,300",2011.0,20220725,128.617168358,35.871497417,2,34,0,1,0,14,550.0,564.0,1.0,2.0,23.0,0,동구,96.317
1990,대구광역시 동구 송라로11길 39,신천휴먼시아6단지,59.91,202304,28,"24,000",2011.0,20230428,128.617168358,35.871497417,2,34,0,1,0,14,550.0,564.0,2.0,3.0,23.0,0,동구,83.472
1991,대구광역시 동구 송라로11길 39,신천휴먼시아6단지,59.99,202011,24,"29,900",2011.0,20201124,128.617168358,35.871497417,2,34,0,1,0,14,550.0,564.0,2.0,3.0,23.0,0,동구,92.231
1992,대구광역시 동구 송라로11길 86,동신우방,59.854,202302,18,"16,000",1996.0,20230218,128.614749564,35.871537979,2,25,0,1,0,15,429.0,429.0,1.0,2.0,20.0,0,동구,86.374
1993,대구광역시 동구 송라로11길 86,동신우방,84.87,202206,8,"33,500",1996.0,20220608,128.614749564,35.871537979,2,25,0,1,0,15,429.0,429.0,2.0,3.0,20.0,0,동구,96.602
1994,대구광역시 동구 송라로12길 37,서도,59.44,202206,4,"17,100",1978.0,20220604,128.621961121,35.87481109,1,22,0,1,0,24,73.0,48.0,1.0,2.0,5.0,0,동구,96.602
1995,대구광역시 동구 송라로12길 37,서도,65.45,201910,17,"16,300",1978.0,20191017,128.621961121,35.87481109,1,22,0,1,0,24,73.0,48.0,1.0,3.0,5.0,0,동구,89.761
1996,대구광역시 동구 송라로12길 37,서도,71.07,202104,23,"19,800",1978.0,20210423,128.621961121,35.87481109,1,22,0,1,0,24,73.0,48.0,1.0,3.0,5.0,0,동구,98.337
1997,대구광역시 동구 송라로12길 37,서도,72.73,202105,25,"22,000",1978.0,20210525,128.621961121,35.87481109,1,22,0,1,0,24,73.0,48.0,1.0,3.0,5.0,0,동구,99.13
1998,대구광역시 동구 송라로14길 132,신천청아람,109.9544,202302,28,"35,000",2010.0,20230228,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,4.0,25.0,0,동구,86.374
1999,대구광역시 동구 송라로14길 132,신천청아람,109.9838,201910,8,"40,900",2010.0,20191008,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,4.0,25.0,0,동구,89.761
2000,대구광역시 동구 송라로14길 132,신천청아람,59.5145,202211,22,"27,500",2010.0,20221122,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,92.393
2001,대구광역시 동구 송라로14길 132,신천청아람,59.6724,202211,27,"28,000",2010.0,20221127,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,92.393
2002,대구광역시 동구 송라로14길 132,신천청아람,59.7398,202106,21,"33,000",2010.0,20210621,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,100.0
2003,대구광역시 동구 송라로14길 132,신천청아람,59.7398,202106,21,"33,000",2010.0,20210621,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,100.0
2004,대구광역시 동구 송라로14길 132,신천청아람,59.7398,202106,21,"33,000",2010.0,20210621,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,100.0
2005,대구광역시 동구 송라로14길 132,신천청아람,59.7456,202303,11,"27,000",2010.0,20230311,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,84.749
2006,대구광역시 동구 송라로14길 132,신천청아람,74.4222,202304,29,"29,000",2010.0,20230429,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,83.472
2007,대구광역시 동구 송라로14길 132,신천청아람,84.8804,202211,3,"44,000",2010.0,20221103,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,92.393
2008,대구광역시 동구 송라로14길 132,신천청아람,84.9536,202106,26,"46,300",2010.0,20210626,128.622539032,35.874085322,1,23,0,1,0,19,490.0,644.0,2.0,3.0,25.0,0,동구,100.0
2009,대구광역시 동구 송라로16길 11,동대구반도유보라,39.7596,202303,7,"22,000",2018.0,20230307,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,1.0,2.0,24.0,0,동구,84.749
2010,대구광역시 동구 송라로16길 11,동대구반도유보라,39.7596,202303,7,"21,000",2018.0,20230307,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,1.0,2.0,24.0,0,동구,84.749
2011,대구광역시 동구 송라로16길 11,동대구반도유보라,59.9327,202304,26,"30,000",2018.0,20230426,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,2.0,3.0,24.0,0,동구,83.472
2012,대구광역시 동구 송라로16길 11,동대구반도유보라,65.9852,202212,28,"31,900",2018.0,20221228,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,2.0,3.0,24.0,0,동구,90.013
2013,대구광역시 동구 송라로16길 11,동대구반도유보라,84.6325,202303,17,"37,700",2018.0,20230317,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,2.0,3.0,24.0,0,동구,84.749
2014,대구광역시 동구 송라로16길 11,동대구반도유보라,84.8863,202304,6,"41,000",2018.0,20230406,128.617770554,35.875695265,2,24,0,1,0,18,764.0,954.0,2.0,3.0,24.0,0,동구,83.472
2015,대구광역시 동구 송라로3길 13,태공,61.57,201910,10,"15,500",2003.0,20191010,128.619259056,35.869629918,1,19,0,1,0,19,12.0,12.0,2.0,3.0,6.0,0,동구,89.761
2016,대구광역시 동구 송라로3길 13,태공,72.84,202003,30,"26,500",2003.0,20200330,128.619259056,35.869629918,1,19,0,1,0,19,12.0,12.0,2.0,3.0,6.0,0,동구,90.674
2017,대구광역시 동구 송라로3길 13,태공,77.21,201909,4,"20,000",2003.0,20190904,128.619259056,35.869629918,1,19,0,1,0,19,12.0,12.0,2.0,3.0,6.0,0,동구,89.599
2018,대구광역시 동구 송라로3길 13,태공,84.21,202012,12,"32,000",2003.0,20201212,128.619259056,35.869629918,1,19,0,1,0,19,12.0,12.0,2.0,3.0,6.0,0,동구,92.825
2019,대구광역시 동구 송라로6길 20,감리,101.76,202207,23,"17,000",1980.0,20220723,128.621728456,35.87037359,1,20,0,1,0,19,20.0,0.0,2.0,3.0,5.0,0,동구,96.317
2020,대구광역시 동구 신암로16길 25,신천자이,101.2838,202005,10,"58,500",2013.0,20200510,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,4.0,28.0,1,동구,90.537
2021,대구광역시 동구 신암로16길 25,신천자이,101.8581,202011,19,"61,000",2013.0,20201119,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,4.0,28.0,1,동구,92.231
2022,대구광역시 동구 신암로16길 25,신천자이,59.9126,202304,10,"29,700",2013.0,20230410,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,83.472
2023,대구광역시 동구 신암로16길 25,신천자이,76.51,202304,27,"32,900",2013.0,20230427,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,83.472
2024,대구광역시 동구 신암로16길 25,신천자이,78.887,202010,28,"44,600",2013.0,20201028,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,91.818
2025,대구광역시 동구 신암로16길 25,신천자이,84.8496,202301,28,"39,500",2013.0,20230128,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,88.179
2026,대구광역시 동구 신암로16길 25,신천자이,84.8742,202304,30,"39,000",2013.0,20230430,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,83.472
2027,대구광역시 동구 신암로16길 25,신천자이,84.9061,202303,23,"36,800",2013.0,20230323,128.611523969,35.877051171,2,45,1,1,0,12,854.0,1076.0,2.0,3.0,28.0,1,동구,84.749
2028,대구광역시 동구 신암로16길 33,신천가람타운,52.02,202201,21,"21,000",1997.0,20220121,128.610927909,35.875294628,2,35,0,1,0,10,1376.0,1030.0,1.0,2.0,20.0,0,동구,99.598
2029,대구광역시 동구 신암로16길 33,신천가람타운,59.91,202203,23,"22,500",1997.0,20220323,128.610927909,35.875294628,2,35,0,1,0,10,1376.0,1030.0,1.0,3.0,20.0,0,동구,98.237
2030,대구광역시 동구 신암로16길 33,신천가람타운,84.84,202204,8,"31,800",1997.0,20220408,128.610927909,35.875294628,2,35,0,1,0,10,1376.0,1030.0,2.0,3.0,20.0,0,동구,97.659
2031,대구광역시 동구 장등로 25,예성하이츠,79.155,202011,20,"18,000",2003.0,20201120,128.623147283,35.869817523,2,18,0,1,0,17,19.0,16.0,2.0,3.0,11.0,0,동구,92.231
2032,대구광역시 동구 장등로 28,동양(125-3),44.33,201901,23,"9,600",1979.0,20190123,128.623628837,35.869835137,2,15,0,1,0,17,40.0,0.0,1.0,2.0,5.0,0,동구,89.882
2033,대구광역시 동구 장등로 28,동양(125-3),52.16,201910,16,"12,800",1979.0,20191016,128.623628837,35.869835137,2,15,0,1,0,17,40.0,0.0,1.0,2.0,5.0,0,동구,89.761
2034,대구광역시 동구 장등로 28,동양(125-3),52.17,202012,8,"7,000",1979.0,20201208,128.623628837,35.869835137,2,15,0,1,0,17,40.0,0.0,1.0,2.0,5.0,0,동구,92.825
2035,대구광역시 동구 장등로 28,동양(125-3),60.5,202007,16,"17,000",1979.0,20200716,128.623628837,35.869835137,2,15,0,1,0,17,40.0,0.0,1.0,2.0,5.0,0,동구,90.88
2036,대구광역시 동구 장등로 29,녹원하이츠,84.5494,202011,19,"25,400",2015.0,20201119,128.623150624,35.870173061,2,16,0,1,0,17,20.0,20.0,2.0,3.0,12.0,0,동구,92.231
2037,대구광역시 동구 장등로 30,동부,50.94,202011,12,"17,500",1977.0,20201112,128.623966575,35.870075294,2,14,0,1,0,17,36.0,0.0,1.0,2.0,6.0,0,동구,92.231
2038,대구광역시 동구 장등로 30,동부,52.36,201806,14,"8,000",1977.0,20180614,128.623966575,35.870075294,2,14,0,1,0,17,36.0,0.0,1.0,2.0,6.0,0,동구,89.389
2039,대구광역시 동구 장등로 30,동부,56.93,202108,17,"25,800",1977.0,20210817,128.623966575,35.870075294,2,14,0,1,0,17,36.0,0.0,1.0,2.0,6.0,0,동구,100.457
2040,대구광역시 동구 장등로 30,동부,57.19,201901,24,"12,300",1977.0,20190124,128.623966575,35.870075294,2,14,0,1,0,17,36.0,0.0,1.0,2.0,6.0,0,동구,89.882
2041,대구광역시 동구 장등로 30,동부,57.52,202011,26,"24,800",1977.0,20201126,128.623966575,35.870075294,2,14,0,1,0,17,36.0,0.0,1.0,2.0,6.0,0,동구,92.231
